name,degree_measure,centrality,tax_id,Kingdom,Phylum,Class,Order,Family,Genus
Bacteroides_finegoldii,652,0.0016467148733757364,1862,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides
Eubacteriaceae_bacterium,652,0.0014136322141794758,4546,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacteriaceae_unclassified
Paraprevotella_clara,650,0.0016437449268856975,1798,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Paraprevotella
Longibaculum_muris,648,0.00183695265203819,6769,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Longibaculum
Prevotella_copri_clade_A,640,9.213175203287843e-4,1626,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella
Actinomyces_SGB17154,640,0.0015500875159577287,17154,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces
Clostridia_bacterium_UC5_1_1E11,638,0.0041962191791737975,14895,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Clostridia_unclassified
Clostridia_unclassified_SGB4121,638,0.004442755111044585,4121,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Clostridia_unclassified
Candidatus_Geddesella_stercoravicola,636,0.001475701735923541,14262,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Candidatus_Geddesella
Eggerthellaceae_bacterium,636,0.00194422401080143,14334,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Eggerthellaceae_unclassified
Candidatus_Woodwardibium_gallinarum,636,0.0019442240108013178,14953,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Candidatus_Woodwardibium
Mediterraneibacter_butyricigenes,636,0.0016083404822528648,25493,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Mediterraneibacter
Marvinbryantia_SGB4691,636,0.001944224010800003,4691,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Marvinbryantia
Clostridium_disporicum,636,0.0019442240107992116,6172,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium
Veillonella_rogosae,636,0.001475701735922105,6956,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella
Collinsella_bouchesdurhonensis,634,8.328272613503312e-4,14397,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Coriobacteriaceae,g__Collinsella
Desulfovibrio_piger,634,0.0015743578732770067,15467,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfovibrionales,f__Desulfovibrionaceae,g__Desulfovibrio
Actinomyces_sp_S6_Spd3,634,0.0015743578732768878,17132,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces
Acidaminococcus_intestini,634,0.0015743578732759216,5736,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Acidaminococcales,f__Acidaminococcaceae,g__Acidaminococcus
LKT_p__Actinobacteria,634,0.001574357873275851,72479,k__Bacteria,p__Actinobacteria,LKT_p__Actinobacteria,LKT_p__Actinobacteria,LKT_p__Actinobacteria,LKT_p__Actinobacteria
Eubacterium_ventriosum,628,0.004305822590157445,5045,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium
Neglecta_timonensis,626,0.004076735677790299,14851,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Neglecta
Anaeromassilibacillus_sp_An250,626,0.0031980299537222334,14894,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Anaeromassilibacillus
Lawsonibacter_sp_NSJ_51,626,0.004076735677789525,15131,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_unclassified,g__Lawsonibacter
Cloacibacillus_evryensis,626,0.0031980299537214627,15506,k__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Synergistaceae,g__Cloacibacillus
Massilistercora_timonensis,626,0.004076735677787298,4628,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_unclassified,g__Massilistercora
Candidatus_Paralachnospira_caecorum,626,0.004693734474436933,59817,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Candidatus_Paralachnospira
Phocea_massiliensis,620,0.003204145051003076,14837,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Phocea
Candidatus_Saccharibacteria_unclassified_SGB19850,618,0.0010415864611460928,19850,k__Bacteria,p__Candidatus_Saccharibacteria,c__Candidatus_Saccharibacteria_unclassified,o__Candidatus_Saccharibacteria_unclassified,f__Candidatus_Saccharibacteria_unclassified,g__Candidatus_Saccharibacteria_unclassified
Christensenella_sp_Marseille_P3954,618,0.0016060731231838047,29301,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Christensenellaceae,g__Christensenella
Faecalicatena_fissicatena,618,0.0015095002797380198,4871,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Faecalicatena
Levyella_massiliensis,618,0.0016060731231827615,5300,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_unclassified,g__Levyella
Massilimaliae_timonensis,618,0.0021246324433249453,7253,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Massilimaliae
Ruminococcus_bicirculans,612,0.0015690519451783704,4262,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus
Bacteroides_caccae,610,0.0038769860910255033,1877,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides
Negativibacillus_massiliensis,600,0.0016576484976586275,14912,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Negativibacillus
Microbacterium_SGB53518,600,0.0010303425392790817,53518,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium
Intestinibacter_bartlettii,598,0.0027092768018905705,6140,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae,g__Intestinibacter
Trueperella_pyogenes,590,0.0016344510308667886,17137,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Trueperella
Alloscardovia_omnicolens,590,9.640640871252017e-4,17300,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Alloscardovia
Bacteroides_fragilis,588,0.001547815497926977,1855,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides
Longicatena_caecimuris,588,0.0015478154979267937,4041,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Longicatena
Blautia_producta,588,0.001547815497926471,4791,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia
Streptococcus_mutans,588,0.0015478154979260681,8000,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus
Clostridium_sp_AM49_4BH,572,0.0034318465386294255,4652,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium
Clostridiales_bacterium_NSJ_40,566,0.004568466785637185,72336,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_unclassified,g__Clostridiales_unclassified
Intestinimonas_massiliensis,562,0.003182331444293844,29331,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_unclassified,g__Intestinimonas
LKT_f__Erysipelotrichaceae,562,0.0034564831760659233,4030,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,LKT_f__Erysipelotrichaceae
Massilimicrobiota_sp_An134,562,0.0042800850206867296,6768,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Massilimicrobiota
Christensenella_minuta,560,0.0037469661759933106,14142,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Christensenellaceae,g__Christensenella
Ruminococcus_bromii,560,0.0035017496181561874,4285,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus
Pseudoflavonifractor_capillosus,554,0.003958300008474232,15140,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Pseudoflavonifractor
Clostridium_sp_Marseille_P3244,554,0.004235191638557607,29302,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium
Barnesiella_intestinihominis,552,0.002955586286920273,1965,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Barnesiellaceae,g__Barnesiella
Parabacteroides_goldsteinii,540,0.003146524606396083,1941,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,g__Parabacteroides
Eubacterium_sp_AM28_29,532,0.004129335077308415,6796,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium
Amedibacillus_dolichus,528,0.0017697644941108706,4035,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Amedibacillus
Eubacteriaceae_bacterium_CHKCI004,528,0.002087277385237156,4682,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacteriaceae_unclassified
Turicibacter_sanguinis,526,0.003099282918478732,6847,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Turicibacter
Mediterraneibacter_massiliensis,522,0.003946537601654448,4595,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Mediterraneibacter
Eisenbergiella_tayi,522,0.003024574441546549,4988,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Eisenbergiella
Candidatus_Avimonas_narfia,508,0.0023335695442349316,14941,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Candidatus_Avimonas
Flavonifractor_sp_An100,508,0.0023335695442347104,15160,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Flavonifractor
Massilioclostridium_coli,508,0.002333569544233903,29305,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Massilioclostridium
Cuneatibacter_caecimuris,508,0.004612949474904191,29380,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Cuneatibacter
Monoglobus_pectinilyticus,508,0.004612949474904074,4166,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_unclassified,g__Monoglobus
Lachnospiraceae_unclassified_SGB4882,508,0.004612949474901362,4882,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnospiraceae_unclassified
Eubacterium_sp_AF15_50,508,0.0046129494749012345,5042,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium
Gemella_sanguinis,508,0.002333569544233145,7298,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillales_unclassified,g__Gemella
Oscillibacter_sp_NSJ_62,508,0.0023335695442330147,79833,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Oscillospiraceae,g__Oscillibacter
Alistipes_finegoldii,496,0.002995481403183161,2301,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes
Eubacterium_ramulus,496,0.003450793764679588,4959,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium
Christensenella_massiliensis,492,0.0036363120128656617,29339,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Christensenellaceae,g__Christensenella
Clostridium_sp_AT4,492,0.003510459471212886,4753,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium
Flavonifractor_sp_An10,476,0.0045140523987229186,15134,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Flavonifractor
Anaerostipes_caccae,476,0.0021630155389343424,4529,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Anaerostipes
Candidatus_Heteroruminococcus_faecigallinarum,476,0.004514052398718098,63341,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Candidatus_Heteroruminococcus
Haemophilus_parainfluenzae,476,0.00270469621966131,9712,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus
Bifidobacterium_longum,468,0.0037139447927762,17248,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Bifidobacterium
Gordonibacter_pamelaeae,452,0.0026943427235803243,14807,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Gordonibacter
Faecalicatena_contorta,452,0.002601559198272787,4613,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Faecalicatena
Sellimonas_intestinalis,452,0.002490322710798776,4617,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Sellimonas
Enterocloster_citroniae,452,0.0026849036500963264,4761,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Enterocloster
Blautia_caecimuris,452,0.0024903227107977797,4862,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia
Butyricicoccus_sp_AM29_23AC,448,0.0027282809413217046,14991,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Butyricicoccus
LKT_f__Peptostreptococcaceae,448,0.0027282809413186368,6141,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae,LKT_f__Peptostreptococcaceae
Ruminococcus_gnavus,446,0.002421616343796751,4584,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Mediterraneibacter
Clostridium_scindens,446,0.0030481064166757634,4630,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnoclostridium
LKT_f__Oxalobacteraceae,430,0.0025351709102716617,9391,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,LKT_f__Oxalobacteraceae
Coprococcus_catus,420,0.002512517945114979,4670,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Coprococcus
Clostridium_sp_AM33_3,420,0.002512517945114856,4711,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium
Clostridium_sp_AM22_11AC,420,0.002512517945114731,4749,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium
Lachnoclostridium_phocaeense,406,0.0024192009680634825,4622,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnoclostridium
Lacrimispora_saccharolytica,406,0.0024192009680634187,4701,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lacrimispora
Anaerotignum_lactatifermentans,406,0.002419200968062706,5193,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Anaerotignum
Candidatus_Parachristensenella_avicola,406,0.002406391113499858,58519,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Candidatus_Parachristensenella
Actinomyces_graevenitzii,400,0.0013391835979880103,17130,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces
Blautia_glucerasea,400,0.003815319425348089,4816,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia
Lachnospira_SGB5077,400,0.003815319425347512,5077,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnospira
Faecalibacillus_intestinalis,400,0.003815319425346525,6754,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Faecalibacillus
Coprobacillus_cateniformis,386,0.0017996316495855365,6771,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Coprobacillus
Mediterraneibacter_glycyrrhizinilyticus,366,0.0026417155912210845,4606,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Mediterraneibacter
Lachnospira_sp_NSJ_43,366,0.002641715591220142,5087,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnospira
Lachnoclostridium_sp_An131,362,0.0028054279884186678,4775,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnoclostridium
Bacteroides_faecis,358,0.0027157857954849735,1860,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides
Erysipelotrichaceae_bacterium,358,0.0013399604732797527,4027,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Erysipelotrichaceae_unclassified
Candidatus_Alloruminococcus_vanvlietii,358,0.002715785795483002,63325,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Candidatus_Alloruminococcus
Clostridiales_bacterium_1_7_47FAA,338,0.001946266851529229,4763,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_unclassified,g__Clostridiales_unclassified
Lactonifactor_sp_BIOML_A6,338,0.0022586146057480996,48013,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Lactonifactor
